county_name,state_code,county_state,zcta5,county_fips,risk_level_county,mean_vaccination_rate_county,risk_level_zcta,mean_vaccination_rate_zips,cases
Conecuh,AL,"Conecuh County, AL",36456,01035,Higher Risk (60–69% vaccinated),62.8,Medium Risk (70–79% vaccinated),73.75,1
Conecuh,AL,"Conecuh County, AL",36460,01035,Higher Risk (60–69% vaccinated),62.8,Higher Risk (60–69% vaccinated),62.52,1
Conecuh,AL,"Conecuh County, AL",36474,01035,Higher Risk (60–69% vaccinated),62.8,Lower Risk (80–84% vaccinated),80.54,1
Conecuh,AL,"Conecuh County, AL",36471,01035,Higher Risk (60–69% vaccinated),62.8,Medium Risk (70–79% vaccinated),76.09,1
Conecuh,AL,"Conecuh County, AL",36502,01035,Higher Risk (60–69% vaccinated),62.8,Higher Risk (60–69% vaccinated),68.01,1
Conecuh,AL,"Conecuh County, AL",36033,01035,Higher Risk (60–69% vaccinated),62.8,Medium Risk (70–79% vaccinated),72.03,1
Conecuh,AL,"Conecuh County, AL",36421,01035,Higher Risk (60–69% vaccinated),62.8,Higher Risk (60–69% vaccinated),66.66,1
Conecuh,AL,"Conecuh County, AL",36473,01035,Higher Risk (60–69% vaccinated),62.8,Higher Risk (60–69% vaccinated),69.68,1
Coosa,AL,"Coosa County, AL",35072,01037,Higher Risk (60–69% vaccinated),68.13,Higher Risk (60–69% vaccinated),64.28,1
Coosa,AL,"Coosa County, AL",35151,01037,Higher Risk (60–69% vaccinated),68.13,Higher Risk (60–69% vaccinated),66.03,1
Coosa,AL,"Coosa County, AL",35046,01037,Higher Risk (60–69% vaccinated),68.13,Medium Risk (70–79% vaccinated),71.11,1
Coosa,AL,"Coosa County, AL",35183,01037,Higher Risk (60–69% vaccinated),68.13,Lower Risk (80–84% vaccinated),81.98,1
Coosa,AL,"Coosa County, AL",35136,01037,Higher Risk (60–69% vaccinated),68.13,Medium Risk (70–79% vaccinated),74.14,1
Coosa,AL,"Coosa County, AL",36026,01037,Higher Risk (60–69% vaccinated),68.13,Medium Risk (70–79% vaccinated),70.86,1
Coosa,AL,"Coosa County, AL",35089,01037,Higher Risk (60–69% vaccinated),68.13,Higher Risk (60–69% vaccinated),64.94,1
Coosa,AL,"Coosa County, AL",35010,01037,Higher Risk (60–69% vaccinated),68.13,Higher Risk (60–69% vaccinated),66,1
Coosa,AL,"Coosa County, AL",35150,01037,Higher Risk (60–69% vaccinated),68.13,Higher Risk (60–69% vaccinated),63.76,1
Coosa,AL,"Coosa County, AL",36080,01037,Higher Risk (60–69% vaccinated),68.13,Higher Risk (60–69% vaccinated),67.98,1
Coosa,AL,"Coosa County, AL",36091,01037,Higher Risk (60–69% vaccinated),68.13,Medium Risk (70–79% vaccinated),76.26,1
Covington,AL,"Covington County, AL",36476,01039,Higher Risk (60–69% vaccinated),64.47,Uninhabited,NA,1
Covington,AL,"Covington County, AL",36467,01039,Higher Risk (60–69% vaccinated),64.47,Medium Risk (70–79% vaccinated),71.84,1
Covington,AL,"Covington County, AL",36453,01039,Higher Risk (60–69% vaccinated),64.47,Medium Risk (70–79% vaccinated),78.02,1
Covington,AL,"Covington County, AL",36420,01039,Higher Risk (60–69% vaccinated),64.47,Higher Risk (60–69% vaccinated),69.39,1
Covington,AL,"Covington County, AL",36038,01039,Higher Risk (60–69% vaccinated),64.47,Uninhabited,NA,1
Covington,AL,"Covington County, AL",36456,01039,Higher Risk (60–69% vaccinated),64.47,Medium Risk (70–79% vaccinated),73.75,1
Covington,AL,"Covington County, AL",36477,01039,Higher Risk (60–69% vaccinated),64.47,Higher Risk (60–69% vaccinated),67.11,1
Covington,AL,"Covington County, AL",36483,01039,Higher Risk (60–69% vaccinated),64.47,Lowest Risk (85%+),86.53,1
Covington,AL,"Covington County, AL",36028,01039,Higher Risk (60–69% vaccinated),64.47,Higher Risk (60–69% vaccinated),69.69,1
Covington,AL,"Covington County, AL",36474,01039,Higher Risk (60–69% vaccinated),64.47,Lower Risk (80–84% vaccinated),80.54,1
Covington,AL,"Covington County, AL",36455,01039,Higher Risk (60–69% vaccinated),64.47,Lower Risk (80–84% vaccinated),81.13,1
Covington,AL,"Covington County, AL",36421,01039,Higher Risk (60–69% vaccinated),64.47,Higher Risk (60–69% vaccinated),66.66,1
Covington,AL,"Covington County, AL",36442,01039,Higher Risk (60–69% vaccinated),64.47,Medium Risk (70–79% vaccinated),72.14,1
Crenshaw,AL,"Crenshaw County, AL",36042,01041,Higher Risk (60–69% vaccinated),62.59,Medium Risk (70–79% vaccinated),77.02,1
Crenshaw,AL,"Crenshaw County, AL",36009,01041,Higher Risk (60–69% vaccinated),62.59,Higher Risk (60–69% vaccinated),65.46,1
Crenshaw,AL,"Crenshaw County, AL",36028,01041,Higher Risk (60–69% vaccinated),62.59,Higher Risk (60–69% vaccinated),69.69,1
Crenshaw,AL,"Crenshaw County, AL",36035,01041,Higher Risk (60–69% vaccinated),62.59,Medium Risk (70–79% vaccinated),72.32,1
Crenshaw,AL,"Crenshaw County, AL",36037,01041,Higher Risk (60–69% vaccinated),62.59,Higher Risk (60–69% vaccinated),63.55,1
Crenshaw,AL,"Crenshaw County, AL",36041,01041,Higher Risk (60–69% vaccinated),62.59,Medium Risk (70–79% vaccinated),74.14,1
Crenshaw,AL,"Crenshaw County, AL",36049,01041,Higher Risk (60–69% vaccinated),62.59,Medium Risk (70–79% vaccinated),71.97,1
Crenshaw,AL,"Crenshaw County, AL",36071,01041,Higher Risk (60–69% vaccinated),62.59,Higher Risk (60–69% vaccinated),69.5,1
Crenshaw,AL,"Crenshaw County, AL",36036,01041,Higher Risk (60–69% vaccinated),62.59,Medium Risk (70–79% vaccinated),70.22,1
Crenshaw,AL,"Crenshaw County, AL",36034,01041,Higher Risk (60–69% vaccinated),62.59,Medium Risk (70–79% vaccinated),74.07,1
Crenshaw,AL,"Crenshaw County, AL",36046,01041,Higher Risk (60–69% vaccinated),62.59,Higher Risk (60–69% vaccinated),68.63,1
Cullman,AL,"Cullman County, AL",35179,01043,Medium Risk (70–79% vaccinated),78.34,Higher Risk (60–69% vaccinated),63.89,1
Cullman,AL,"Cullman County, AL",35541,01043,Medium Risk (70–79% vaccinated),78.34,Higher Risk (60–69% vaccinated),64.37,1
Cullman,AL,"Cullman County, AL",35976,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),70.25,1
Cullman,AL,"Cullman County, AL",35540,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),70.1,1
Cullman,AL,"Cullman County, AL",35070,01043,Medium Risk (70–79% vaccinated),78.34,Very High Risk (<60% vaccinated),49.21,1
Cullman,AL,"Cullman County, AL",35033,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),71.6,1
Cullman,AL,"Cullman County, AL",35053,01043,Medium Risk (70–79% vaccinated),78.34,Very High Risk (<60% vaccinated),55.4,1
Cullman,AL,"Cullman County, AL",35057,01043,Medium Risk (70–79% vaccinated),78.34,Higher Risk (60–69% vaccinated),64.21,1
Cullman,AL,"Cullman County, AL",35077,01043,Medium Risk (70–79% vaccinated),78.34,Higher Risk (60–69% vaccinated),67,1
Cullman,AL,"Cullman County, AL",35622,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),75.03,1
Cullman,AL,"Cullman County, AL",35098,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),75.35,1
Cullman,AL,"Cullman County, AL",35058,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),72.17,1
Cullman,AL,"Cullman County, AL",35621,01043,Medium Risk (70–79% vaccinated),78.34,Very High Risk (<60% vaccinated),57.6,1
Cullman,AL,"Cullman County, AL",35083,01043,Medium Risk (70–79% vaccinated),78.34,Higher Risk (60–69% vaccinated),64.76,1
Cullman,AL,"Cullman County, AL",35055,01043,Medium Risk (70–79% vaccinated),78.34,Higher Risk (60–69% vaccinated),67.4,1
Cullman,AL,"Cullman County, AL",35019,01043,Medium Risk (70–79% vaccinated),78.34,Very High Risk (<60% vaccinated),57.42,1
Cullman,AL,"Cullman County, AL",35087,01043,Medium Risk (70–79% vaccinated),78.34,Higher Risk (60–69% vaccinated),62.9,1
Cullman,AL,"Cullman County, AL",35619,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),73.86,1
Cullman,AL,"Cullman County, AL",35016,01043,Medium Risk (70–79% vaccinated),78.34,Medium Risk (70–79% vaccinated),70.41,1
Dale,AL,"Dale County, AL",36303,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),67.14,1
Dale,AL,"Dale County, AL",36353,01045,Medium Risk (70–79% vaccinated),72.52,Medium Risk (70–79% vaccinated),70.64,1
Dale,AL,"Dale County, AL",36010,01045,Medium Risk (70–79% vaccinated),72.52,Medium Risk (70–79% vaccinated),73.4,1
Dale,AL,"Dale County, AL",36311,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),65.29,1
Dale,AL,"Dale County, AL",36345,01045,Medium Risk (70–79% vaccinated),72.52,Medium Risk (70–79% vaccinated),70.25,1
Dale,AL,"Dale County, AL",36350,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),67.74,1
Dale,AL,"Dale County, AL",36360,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),69.98,1
Dale,AL,"Dale County, AL",36371,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),65.93,1
Dale,AL,"Dale County, AL",36330,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),69.11,1
Dale,AL,"Dale County, AL",36317,01045,Medium Risk (70–79% vaccinated),72.52,Medium Risk (70–79% vaccinated),71.55,1
Dale,AL,"Dale County, AL",36362,01045,Medium Risk (70–79% vaccinated),72.52,Lower Risk (80–84% vaccinated),83.97,1
Dale,AL,"Dale County, AL",36352,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),69.38,1
Dale,AL,"Dale County, AL",36322,01045,Medium Risk (70–79% vaccinated),72.52,Higher Risk (60–69% vaccinated),69.2,1
Dale,AL,"Dale County, AL",36374,01045,Medium Risk (70–79% vaccinated),72.52,Medium Risk (70–79% vaccinated),75.16,1
Dallas,AL,"Dallas County, AL",36775,01047,Very High Risk (<60% vaccinated),58.8,Uninhabited,NA,1
Dallas,AL,"Dallas County, AL",36761,01047,Very High Risk (<60% vaccinated),58.8,Medium Risk (70–79% vaccinated),78.13,1
Dallas,AL,"Dallas County, AL",36767,01047,Very High Risk (<60% vaccinated),58.8,Medium Risk (70–79% vaccinated),72.22,1
Dallas,AL,"Dallas County, AL",36703,01047,Very High Risk (<60% vaccinated),58.8,Higher Risk (60–69% vaccinated),65.56,1
Dallas,AL,"Dallas County, AL",36701,01047,Very High Risk (<60% vaccinated),58.8,Very High Risk (<60% vaccinated),54.17,1
Dallas,AL,"Dallas County, AL",36785,01047,Very High Risk (<60% vaccinated),58.8,Lower Risk (80–84% vaccinated),80.92,1
Dallas,AL,"Dallas County, AL",36759,01047,Very High Risk (<60% vaccinated),58.8,Lower Risk (80–84% vaccinated),80.27,1
Dallas,AL,"Dallas County, AL",36758,01047,Very High Risk (<60% vaccinated),58.8,Lower Risk (80–84% vaccinated),84.91,1
Dallas,AL,"Dallas County, AL",36773,01047,Very High Risk (<60% vaccinated),58.8,Uninhabited,NA,1
Dallas,AL,"Dallas County, AL",36749,01047,Very High Risk (<60% vaccinated),58.8,Medium Risk (70–79% vaccinated),72.79,1
Elmore,AL,"Elmore County, AL",36051,01051,Higher Risk (60–69% vaccinated),62.72,Medium Risk (70–79% vaccinated),71.6,1
Elmore,AL,"Elmore County, AL",36024,01051,Higher Risk (60–69% vaccinated),62.72,Medium Risk (70–79% vaccinated),75.4,1
Elmore,AL,"Elmore County, AL",36078,01051,Higher Risk (60–69% vaccinated),62.72,Medium Risk (70–79% vaccinated),73.42,1
Elmore,AL,"Elmore County, AL",36093,01051,Higher Risk (60–69% vaccinated),62.72,Medium Risk (70–79% vaccinated),70.78,1
Elmore,AL,"Elmore County, AL",36026,01051,Higher Risk (60–69% vaccinated),62.72,Medium Risk (70–79% vaccinated),70.86,1
Elmore,AL,"Elmore County, AL",35010,01051,Higher Risk (60–69% vaccinated),62.72,Higher Risk (60–69% vaccinated),66,1
Elmore,AL,"Elmore County, AL",36092,01051,Higher Risk (60–69% vaccinated),62.72,Higher Risk (60–69% vaccinated),65.87,1
Elmore,AL,"Elmore County, AL",36066,01051,Higher Risk (60–69% vaccinated),62.72,Medium Risk (70–79% vaccinated),74.65,1
Elmore,AL,"Elmore County, AL",36080,01051,Higher Risk (60–69% vaccinated),62.72,Higher Risk (60–69% vaccinated),67.98,1
Elmore,AL,"Elmore County, AL",36025,01051,Higher Risk (60–69% vaccinated),62.72,Higher Risk (60–69% vaccinated),64.75,1
Elmore,AL,"Elmore County, AL",36020,01051,Higher Risk (60–69% vaccinated),62.72,Higher Risk (60–69% vaccinated),64.52,1
Elmore,AL,"Elmore County, AL",36022,01051,Higher Risk (60–69% vaccinated),62.72,Higher Risk (60–69% vaccinated),64.61,1
Elmore,AL,"Elmore County, AL",36054,01051,Higher Risk (60–69% vaccinated),62.72,Higher Risk (60–69% vaccinated),69.52,1
Escambia,AL,"Escambia County, AL",36432,01053,Higher Risk (60–69% vaccinated),64.13,Medium Risk (70–79% vaccinated),77.34,1
Escambia,AL,"Escambia County, AL",36420,01053,Higher Risk (60–69% vaccinated),64.13,Higher Risk (60–69% vaccinated),69.39,1
Escambia,AL,"Escambia County, AL",36543,01053,Higher Risk (60–69% vaccinated),64.13,Uninhabited,NA,1
Escambia,AL,"Escambia County, AL",36401,01053,Higher Risk (60–69% vaccinated),64.13,Medium Risk (70–79% vaccinated),75.57,1
Escambia,AL,"Escambia County, AL",36426,01053,Higher Risk (60–69% vaccinated),64.13,Medium Risk (70–79% vaccinated),71.68,1
Escambia,AL,"Escambia County, AL",36483,01053,Higher Risk (60–69% vaccinated),64.13,Lowest Risk (85%+),86.53,1
Escambia,AL,"Escambia County, AL",36503,01053,Higher Risk (60–69% vaccinated),64.13,Uninhabited,NA,1
Escambia,AL,"Escambia County, AL",36502,01053,Higher Risk (60–69% vaccinated),64.13,Higher Risk (60–69% vaccinated),68.01,1
Escambia,AL,"Escambia County, AL",36441,01053,Higher Risk (60–69% vaccinated),64.13,Medium Risk (70–79% vaccinated),72.07,1
Escambia,AL,"Escambia County, AL",36562,01053,Higher Risk (60–69% vaccinated),64.13,Higher Risk (60–69% vaccinated),65.35,1
Etowah,AL,"Etowah County, AL",35961,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),65.37,1
Etowah,AL,"Etowah County, AL",35121,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),67.13,1
Etowah,AL,"Etowah County, AL",35901,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),61.35,1
Etowah,AL,"Etowah County, AL",35990,01055,Medium Risk (70–79% vaccinated),79.15,Uninhabited,NA,1
Etowah,AL,"Etowah County, AL",35903,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),66.63,1
Etowah,AL,"Etowah County, AL",35954,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),68.42,1
Etowah,AL,"Etowah County, AL",36272,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),68.56,1
Etowah,AL,"Etowah County, AL",35904,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),64.06,1
Etowah,AL,"Etowah County, AL",35952,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),66.52,1
Etowah,AL,"Etowah County, AL",35972,01055,Medium Risk (70–79% vaccinated),79.15,Medium Risk (70–79% vaccinated),73.48,1
Etowah,AL,"Etowah County, AL",35905,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),65.67,1
Etowah,AL,"Etowah County, AL",35906,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),69.62,1
Etowah,AL,"Etowah County, AL",35956,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),68.65,1
Etowah,AL,"Etowah County, AL",35907,01055,Medium Risk (70–79% vaccinated),79.15,Medium Risk (70–79% vaccinated),71.99,1
Etowah,AL,"Etowah County, AL",36271,01055,Medium Risk (70–79% vaccinated),79.15,Higher Risk (60–69% vaccinated),68.62,1
Fayette,AL,"Fayette County, AL",35563,01057,Medium Risk (70–79% vaccinated),72.04,Higher Risk (60–69% vaccinated),68.46,1
Fayette,AL,"Fayette County, AL",35555,01057,Medium Risk (70–79% vaccinated),72.04,Higher Risk (60–69% vaccinated),69.44,1
Fayette,AL,"Fayette County, AL",35545,01057,Medium Risk (70–79% vaccinated),72.04,Lowest Risk (85%+),87.31,1
Fayette,AL,"Fayette County, AL",35546,01057,Medium Risk (70–79% vaccinated),72.04,Higher Risk (60–69% vaccinated),68.66,1
Fayette,AL,"Fayette County, AL",35574,01057,Medium Risk (70–79% vaccinated),72.04,Lower Risk (80–84% vaccinated),83.28,1
Fayette,AL,"Fayette County, AL",35594,01057,Medium Risk (70–79% vaccinated),72.04,Medium Risk (70–79% vaccinated),74.57,1
Fayette,AL,"Fayette County, AL",35542,01057,Medium Risk (70–79% vaccinated),72.04,Medium Risk (70–79% vaccinated),76.7,1
Fayette,AL,"Fayette County, AL",35549,01057,Medium Risk (70–79% vaccinated),72.04,Medium Risk (70–79% vaccinated),70.57,1
Fayette,AL,"Fayette County, AL",35554,01057,Medium Risk (70–79% vaccinated),72.04,Higher Risk (60–69% vaccinated),64.44,1
Fayette,AL,"Fayette County, AL",35559,01057,Medium Risk (70–79% vaccinated),72.04,Higher Risk (60–69% vaccinated),67.74,1
Franklin,AL,"Franklin County, AL",35581,01059,Medium Risk (70–79% vaccinated),70.28,Medium Risk (70–79% vaccinated),76.89,1
Franklin,AL,"Franklin County, AL",35674,01059,Medium Risk (70–79% vaccinated),70.28,Medium Risk (70–79% vaccinated),75.42,1
Franklin,AL,"Franklin County, AL",35564,01059,Medium Risk (70–79% vaccinated),70.28,Medium Risk (70–79% vaccinated),77.41,1
Franklin,AL,"Franklin County, AL",35565,01059,Medium Risk (70–79% vaccinated),70.28,Medium Risk (70–79% vaccinated),72.75,1
Franklin,AL,"Franklin County, AL",35653,01059,Medium Risk (70–79% vaccinated),70.28,Higher Risk (60–69% vaccinated),65.56,1
Franklin,AL,"Franklin County, AL",35593,01059,Medium Risk (70–79% vaccinated),70.28,Lowest Risk (85%+),95.19,1
Franklin,AL,"Franklin County, AL",35654,01059,Medium Risk (70–79% vaccinated),70.28,Higher Risk (60–69% vaccinated),68.28,1
Franklin,AL,"Franklin County, AL",35571,01059,Medium Risk (70–79% vaccinated),70.28,Lower Risk (80–84% vaccinated),80.3,1
Franklin,AL,"Franklin County, AL",35582,01059,Medium Risk (70–79% vaccinated),70.28,Higher Risk (60–69% vaccinated),63.81,1
Franklin,AL,"Franklin County, AL",35585,01059,Medium Risk (70–79% vaccinated),70.28,Lower Risk (80–84% vaccinated),84.24,1
Geneva,AL,"Geneva County, AL",36453,01061,Medium Risk (70–79% vaccinated),70.1,Medium Risk (70–79% vaccinated),78.02,1
Geneva,AL,"Geneva County, AL",36344,01061,Medium Risk (70–79% vaccinated),70.1,Medium Risk (70–79% vaccinated),70.98,1
Geneva,AL,"Geneva County, AL",36477,01061,Medium Risk (70–79% vaccinated),70.1,Higher Risk (60–69% vaccinated),67.11,1
Geneva,AL,"Geneva County, AL",36313,01061,Medium Risk (70–79% vaccinated),70.1,Uninhabited,NA,1
Geneva,AL,"Geneva County, AL",36305,01061,Medium Risk (70–79% vaccinated),70.1,Medium Risk (70–79% vaccinated),76.44,1
Geneva,AL,"Geneva County, AL",36314,01061,Medium Risk (70–79% vaccinated),70.1,Higher Risk (60–69% vaccinated),69.02,1
Geneva,AL,"Geneva County, AL",36318,01061,Medium Risk (70–79% vaccinated),70.1,Medium Risk (70–79% vaccinated),73.49,1
Geneva,AL,"Geneva County, AL",36301,01061,Medium Risk (70–79% vaccinated),70.1,Higher Risk (60–69% vaccinated),67.69,1
Geneva,AL,"Geneva County, AL",36375,01061,Medium Risk (70–79% vaccinated),70.1,Medium Risk (70–79% vaccinated),71.62,1
Geneva,AL,"Geneva County, AL",36316,01061,Medium Risk (70–79% vaccinated),70.1,Higher Risk (60–69% vaccinated),62.07,1
Geneva,AL,"Geneva County, AL",36442,01061,Medium Risk (70–79% vaccinated),70.1,Medium Risk (70–79% vaccinated),72.14,1
Geneva,AL,"Geneva County, AL",36340,01061,Medium Risk (70–79% vaccinated),70.1,Higher Risk (60–69% vaccinated),63.29,1
Geneva,AL,"Geneva County, AL",36352,01061,Medium Risk (70–79% vaccinated),70.1,Higher Risk (60–69% vaccinated),69.38,1
Geneva,AL,"Geneva County, AL",36322,01061,Medium Risk (70–79% vaccinated),70.1,Higher Risk (60–69% vaccinated),69.2,1
Greene,AL,"Greene County, AL",35491,01063,Very High Risk (<60% vaccinated),55.93,Uninhabited,NA,1
Greene,AL,"Greene County, AL",35443,01063,Very High Risk (<60% vaccinated),55.93,Lower Risk (80–84% vaccinated),83.69,1
